학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,lat,long,데이터기준일자,제공기관코드,제공기관명
B000008432,건국대학교사범대학부속중학교,중학교,1968-03-11,사립,본교,운영,서울특별시 광진구 화양동 528-4,서울특별시 광진구 자양로 145-1,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2013-11-29,2023-11-15,37.54172407,127.0815971,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000011951,혜원여자고등학교,고등학교,1973-03-05,사립,본교,운영,서울특별시 중랑구 망우동 519,서울특별시 중랑구 봉우재로58길 39,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2023-11-15,37.59327987,127.0970427,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000011317,광운인공지능고등학교,고등학교,1934-05-20,사립,본교,운영,서울특별시 노원구 월계동 500,서울특별시 노원구 광운로1길 24,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2023-11-15,37.61923977,127.0565452,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002373,서울장안초등학교,초등학교,1955-03-19,공립,본교,운영,서울특별시 광진구 군자동 365,서울특별시 광진구 군자로 74,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2013-11-29,2023-11-15,37.54987645,127.0724025,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000011353,서울전자고등학교,고등학교,1994-03-02,공립,본교,운영,서울특별시 서초구 방배동 2727,서울특별시 서초구 과천대로 852-23,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2023-11-15,37.46972182,126.9883284,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008181,당산중학교,중학교,1969-03-03,공립,본교,운영,서울특별시 영등포구 당산동 121,서울특별시 영등포구 버드나루로 160,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2023-11-15,37.53203308,126.907614,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008350,언남중학교,중학교,1989-03-03,공립,본교,운영,서울특별시 서초구 양재동 310,서울특별시 서초구 동산로 55,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2023-11-15,37.47240137,127.0442813,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002036,서울신창초등학교,초등학교,1975-05-12,공립,본교,운영,서울특별시 도봉구 창동 468-1,서울특별시 도봉구 덕릉로60길 93,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2023-11-15,37.63659186,127.0420843,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000011804,국립국악고등학교,고등학교,1972-09-09,국립,본교,운영,서울특별시 강남구 개포동 1272,서울특별시 강남구 개포로22길 65,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2023-11-15,37.4762308,127.0514732,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000013470,상암고등학교,고등학교,2007-05-10,공립,본교,운영,서울특별시 마포구 상암동 1659,서울특별시 마포구 월드컵북로 445,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2023-11-15,37.58138322,126.8833945,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008085,숭인중학교,중학교,1975-03-07,공립,본교,운영,서울특별시 동대문구 답십리동 463-1,서울특별시 동대문구 천호대로47길 34,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2023-11-15,37.57392046,127.0440889,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000011798,명덕외국어고등학교,고등학교,1991-09-11,사립,본교,운영,서울특별시 강서구 내발산동 169-1,서울특별시 강서구 강서로47길 34-10,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2023-11-15,37.55394399,126.8342914,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008322,수명중학교,중학교,2008-03-01,공립,본교,운영,서울특별시 강서구 내발산동 757,서울특별시 강서구 수명로2길 16,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2023-11-15,37.54856699,126.8240596,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008182,당산서중학교,중학교,1982-12-09,공립,본교,운영,서울특별시 영등포구 당산동5가 5,서울특별시 영등포구 당산로41길 12,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2023-11-15,37.53248394,126.8988251,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008391,성남중학교,중학교,1938-04-25,사립,본교,운영,서울특별시 동작구 대방동 375-1,서울특별시 동작구 대방동길 74,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2023-11-15,37.50528157,126.9266153,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000012058,서문여자고등학교,고등학교,1973-05-23,사립,본교,운영,서울특별시 서초구 방배동 1514,서울특별시 서초구 동광로12길 84,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2023-11-15,37.48891973,126.9845458,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002112,서울이태원초등학교,초등학교,1943-05-01,공립,본교,운영,서울특별시 용산구 이태원동 406,서울특별시 용산구 녹사평대로40길 19,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2023-11-15,37.53647771,126.9876727,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002044,서울상원초등학교,초등학교,1989-09-30,공립,본교,운영,서울특별시 노원구 상계동 645,서울특별시 노원구 한글비석로54길 119,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2023-11-15,37.66763033,127.0597173,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002380,서울용마초등학교,초등학교,1972-11-23,공립,본교,운영,서울특별시 광진구 중곡동 135-1,서울특별시 광진구 천호대로113길 10,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2013-11-29,2023-11-15,37.55782735,127.0835274,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000001861,서울동원초등학교,초등학교,1991-05-04,공립,본교,운영,서울특별시 중랑구 망우동 216,서울특별시 중랑구 송림길 114,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2023-11-15,37.60457824,127.1044913,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000024069,서울개포초등학교,초등학교,1983-03-01,공립,본교,운영,서울특별시 강남구 개포동 189,서울특별시 강남구 삼성로4길 30,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2023-11-15,37.48623864,127.0698266,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000001962,서울고척초등학교,초등학교,1967-04-07,공립,본교,운영,서울특별시 구로구 고척동 129-3,서울특별시 구로구 경서로 31,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2023-11-15,37.50094829,126.8569791,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002136,서울잠현초등학교,초등학교,2008-10-27,공립,본교,운영,서울특별시 송파구 신천동 17-2,서울특별시 송파구 올림픽로37길 109,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2023-11-15,37.52258587,127.1047786,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000001914,서울홍은초등학교,초등학교,1974-03-06,공립,본교,운영,서울특별시 서대문구 홍제동 286-5,서울특별시 서대문구 세검정로 105,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2023-11-15,37.59754027,126.949458,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002263,서울이수초등학교,초등학교,1978-04-13,공립,본교,운영,서울특별시 서초구 방배동 468-6,서울특별시 서초구 방배천로4길 23,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2023-11-15,37.47837133,126.9844171,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008422,광장중학교,중학교,1983-03-02,공립,본교,운영,서울특별시 광진구 광장동 394-5,서울특별시 광진구 광장로1길 1,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2013-11-29,2023-11-15,37.54717752,127.1019276,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002358,서울경일초등학교,초등학교,1984-10-31,공립,본교,운영,서울특별시 성동구 성수동1가 656-32,서울특별시 성동구 뚝섬로 332,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2013-11-29,2023-11-15,37.5409419,127.0466051,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008439,개운중학교,중학교,2006-03-01,공립,본교,운영,서울특별시 성북구 돈암동 83-145,서울특별시 성북구 북악산로 935,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2023-11-15,37.59462665,127.0248421,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000011984,진관고등학교,고등학교,2009-03-01,공립,본교,운영,서울특별시 은평구 진관동 17,서울특별시 은평구 진관4로 26,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2023-11-15,37.64333857,126.9243825,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002245,서울신월초등학교,초등학교,1975-03-11,공립,본교,운영,서울특별시 강서구 화곡동 1080,서울특별시 강서구 강서로31길 48,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2023-11-15,37.54036551,126.8394555,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002411,서울숭례초등학교,초등학교,1945-11-01,공립,본교,운영,서울특별시 성북구 종암동 22-1,서울특별시 성북구 종암로5길 14,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2023-11-15,37.59452119,127.0352972,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000011977,혜성여자고등학교,고등학교,1983-10-10,사립,본교,운영,서울특별시 노원구 하계동 산16-47,서울특별시 노원구 노원로16길 2,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2023-11-15,37.64055021,127.0736197,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008321,삼정중학교,중학교,1994-01-05,공립,본교,운영,서울특별시 강서구 방화동 856,서울특별시 강서구 금낭화로 210,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2023-11-15,37.5814869,126.8106015,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002021,서울누원초등학교,초등학교,1993-11-11,공립,본교,운영,서울특별시 도봉구 도봉동 22-19,서울특별시 도봉구 마들로 859-44,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2023-11-15,37.68723271,127.0492672,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002334,서울청룡초등학교,초등학교,1986-03-01,공립,본교,운영,서울특별시 관악구 봉천동 390-3,서울특별시 관악구 관악로5길 61,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2023-11-15,37.47672527,126.9512057,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000011332,한세사이버보안고등학교,고등학교,1995-03-01,사립,본교,운영,서울특별시 마포구 아현동 771,서울특별시 마포구 마포대로11길 44-80,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2023-11-15,37.55178983,126.9520321,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000001884,서울진관초등학교,초등학교,2008-09-01,공립,본교,운영,서울특별시 은평구 진관동 8,서울특별시 은평구 진관4로 78-16,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2023-11-15,37.64543483,126.9292124,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008394,봉림중학교,중학교,1989-04-21,공립,본교,운영,서울특별시 관악구 봉천동 1531-38,서울특별시 관악구 장군봉길 72,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2023-11-15,37.48119817,126.9377027,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008192,도봉중학교,중학교,1971-10-25,공립,본교,운영,서울특별시 도봉구 도봉동 622-40,서울특별시 도봉구 마들로 671,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2023-11-15,37.67088384,127.0458717,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000001955,서울고원초등학교,초등학교,2004-03-01,공립,본교,운영,서울특별시 구로구 고척동 66-26,서울특별시 구로구 경인로46길 13,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2023-11-15,37.49761122,126.8657993,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000012038,수도여자고등학교,고등학교,1946-06-10,공립,본교,운영,서울특별시 동작구 신대방동 470-13,서울특별시 동작구 여의대방로10길 73,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2023-11-15,37.49280146,126.9149071,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002092,서울창신초등학교,초등학교,1916-05-20,공립,본교,운영,서울특별시 종로구 창신동 128-32,서울특별시 종로구 지봉로 73,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2023-11-15,37.57621147,127.0142837,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008232,대신중학교,중학교,1938-04-05,사립,본교,운영,서울특별시 종로구 행촌동 171-1,서울특별시 종로구 사직로 9,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2023-11-15,37.57310947,126.9612545,2024-03-22,C738100,청주대학교 지방교육재정연구원
