번호,사업장명,소재지전체주소,도로명전체주소,인허가일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,입소정원,자격소유인원수,총인원수,인허가번호,상세영업상태명,lat,long
3551,상신A,서울특별시 동작구 사당동 304-13번지 ,,19790901,운영중,,,,,,,0.0,0.0,0.0,3190000111100060,운영,37.4789034921136,126.971138599648
3550,사당4동,서울특별시 동작구 사당동 278-34번지 ,,19810707,운영중,,,,,,,0.0,0.0,0.0,3190000111100059,운영,37.4826613026791,126.970299240827
3548,경남아너스빌(대아A),서울특별시 동작구 사당동 ,,19970802,운영중,,,,,,,0.0,0.0,0.0,3190000111100057,운영,37.483932674151,126.9731356614
3547,현대A,서울특별시 동작구 사당동 169-32번지 ,,19920528,운영중,,,,,,,0.0,0.0,0.0,3190000111100056,운영,37.4881257625269,126.970397032906
3546,대림A,서울특별시 동작구 사당동 ,,19900317,운영중,,,,,,,0.0,0.0,0.0,3190000111100055,운영,37.483932674151,126.9731356614
3545,삼일공원,서울특별시 동작구 사당동 ,,19901221,운영중,,,,,,,0.0,0.0,0.0,3190000111100054,운영,37.483932674151,126.9731356614
3544,삼익,서울특별시 동작구 사당동 1132번지 ,,19801006,운영중,,,,,,,0.0,0.0,0.0,3190000111100053,운영,37.4907773085387,126.972512085381
3543,삼화,서울특별시 동작구 사당동 ,,19820913,운영중,,,,,,,0.0,0.0,0.0,3190000111100052,운영,37.483932674151,126.9731356614
3539,사당1동,서울특별시 동작구 사당동 316-40번지 ,,19850501,운영중,,,,,,,0.0,0.0,0.0,3190000111100047,운영,37.4789010156244,126.973249842224
3538,송학,서울특별시 동작구 사당동 1027-23번지 ,,19980921,운영중,,,,,,,0.0,0.0,0.0,3190000111100046,운영,37.4797652364297,126.978899663537
3537,신동아5단지A,서울특별시 동작구 사당동 1137번지 ,,20000329,운영중,,,,,,,0.0,0.0,0.0,3190000111100045,운영,37.4910229550898,126.97686666839
3536,동작,서울특별시 동작구 동작동 ,,19800401,운영중,,,,,,,0.0,0.0,0.0,3190000111100044,운영,37.4992139256223,126.973876571542
3533,배나무골,서울특별시 동작구 사당동 77-24번지 ,,19970507,운영중,,,,,,,0.0,0.0,0.0,3190000111100041,운영,37.4896880396067,126.98045458113
3532,명수대현대A,서울특별시 동작구 흑석동 ,,19890501,운영중,,,,,,,0.0,0.0,0.0,3190000111100038,운영,37.505775015354,126.966590753167
3530,비개경로당,서울특별시 동작구 흑석동 295-2번지 ,,19871030,운영중,,,,,,,0.0,0.0,0.0,3190000111100036,운영,37.503999346819,126.968683700837
3529,달마,서울특별시 동작구 흑석동 256-1번지 ,,19890215,운영중,,,,,,,0.0,0.0,0.0,3190000111100035,운영,37.4992467114991,126.961625232662
3528,흑석경로당,서울특별시 동작구 흑석동 ,,19690701,운영중,,,,,,,0.0,0.0,0.0,3190000111100034,운영,37.505775015354,126.966590753167
3527,신동아A,서울특별시 동작구 본동 481번지 ,,19981202,운영중,,,,,,,0.0,0.0,0.0,3190000111100033,운영,37.509687479798,126.951811037328
3526,유원A,서울특별시 동작구 본동 ,,19990701,운영중,,,,,,,0.0,0.0,0.0,3190000111100032,운영,37.513029355907,126.954204316851
3525,보라매파크빌,서울특별시 동작구 신대방동 711번지 ,,20021203,운영중,,,,,,,0.0,0.0,0.0,3190000200700030,운영,37.4944119128135,126.915531973989
3524,신남성,서울특별시 동작구 사당동 297-17번지 ,,20021108,운영중,,,,,,,0.0,0.0,0.0,3190000200700029,운영,37.4813402976385,126.971996816662
3523,르메이에르타운 경로당,서울특별시 동작구 사당동 1141번지 ,,20020624,운영중,,,,,,,0.0,0.0,0.0,3190000200700028,운영,37.4784000745739,126.973741366771
3522,상도한마음경로당,서울특별시 동작구 본동 산 11-1번지 ,,20020704,운영중,,,,,,,0.0,0.0,0.0,3190000200700027,운영,37.5081770887204,126.950415538549
3521,삼환나우빌아파트경로당,서울특별시 동작구 상도동 520번지 ,,20070905,운영중,,,,,,,21.0,0.0,21.0,3190000200700014,운영,37.4982647180084,126.956465462425
3519,상도1차갑을명가아파트경로당,서울특별시 동작구 상도동 458번지 ,,20070607,운영중,,,,,,,27.0,0.0,27.0,3190000200700009,운영,37.4936083058162,126.934077539759
3518,상도2차갑을명가아파트경로당,서울특별시 동작구 상도동 459번지 ,,20070607,운영중,,,,,,,35.0,0.0,35.0,3190000200700008,운영,37.4935684967854,126.935245916317
3517,본동SH Ville아파트경로당,서울특별시 동작구 본동 490번지 ,,20070516,운영중,,,,,,,25.0,0.0,1.0,3190000200700007,운영,37.5107860969186,126.94970339468
3516,SH-Ville아파트경로당,서울특별시 동작구 상도동 430번지 ,,20070503,운영중,,,,,,,84.0,0.0,84.0,3190000200700006,운영,37.5021289714676,126.954366704127
3514,한성아파트,서울특별시 동작구 신대방동 ,,19981216,운영중,,,,,,,0.0,0.0,0.0,3190000111100077,운영,37.4930124961568,126.914941920386
3513,신대방2동,서울특별시 동작구 대방동 407-8번지 ,,19831201,운영중,,,,,,,111.0,0.0,0.0,3190000111100076,운영,37.4982403222016,126.921185966864
3511,우성1차아파트경로당,서울특별시 동작구 신대방동 565번지 ,,19890503,운영중,,,,,,,0.0,0.0,0.0,3190000111100074,운영,37.4923450045827,126.911834501109
3510,신대방1동경로당,서울특별시 동작구 신대방동 693-10번지 ,,19871112,운영중,,,,,,,0.0,0.0,0.0,3190000111100073,운영,37.4868792420001,126.910660136911
3509,대방,서울특별시 동작구 대방동 ,,19780410,운영중,,,,,,,0.0,0.0,0.0,3190000111100072,운영,37.508164261,126.926343500008
3508,우정아파트 경로당,서울특별시 동작구 대방동 505번지 ,,19990630,운영중,,,,,,,0.0,0.0,0.0,3190000111100071,운영,37.5142145692016,126.92970283408
3504,대방주공2단지아파트경로당,서울특별시 동작구 대방동 503번지 ,,19960123,운영중,,,,,,,0.0,0.0,0.0,3190000111100067,운영,37.5098898331137,126.93014754525
3503,대방주공1단지,서울특별시 동작구 대방동 503번지 ,,19951031,운영중,,,,,,,0.0,0.0,0.0,3190000111100066,운영,37.5098898331137,126.93014754525
3502,북대방 경로당,서울특별시 동작구 대방동 344-27번지 ,,19890227,운영중,,,,,,,0.0,0.0,0.0,3190000111100065,운영,37.5113141858742,126.926220511709
3501,대방중앙경로당,서울특별시 동작구 대방동 407-48번지 ,,19840420,운영중,,,,,,,0.0,0.0,0.0,3190000111100064,운영,37.4980970133872,126.922611236375
3500,사당자이아파트,서울특별시 동작구 사당동 1139번지 ,,20000804,운영중,,,,,,,0.0,0.0,0.0,3190000111100063,운영,37.4886969037068,126.962444639513
3499,제일A,서울특별시 동작구 사당동 240-15번지 ,,19870508,운영중,,,,,,,0.0,0.0,0.0,3190000111100062,운영,37.4829255590342,126.969553932208
3498,사당5동,서울특별시 동작구 사당동 214-5번지 ,,19950701,운영중,,,,,,,0.0,0.0,0.0,3190000111100061,운영,37.4863669783053,126.967587621474
3497,신동아리버파크아파트 경로당,서울특별시 동작구 노량진동 325번지 ,,20011030,운영중,,,,,,,0.0,0.0,0.0,3190000200100013,운영,37.5074254730822,126.945123370196
3496,한강쌍용@경로당,서울특별시 동작구 본동 150번지 ,,20010509,운영중,,,,,,,0.0,0.0,1.0,3190000200100006,운영,37.5122226914266,126.953068073811
3495,신대방 우성2차A,서울특별시 동작구 신대방동 565-21번지 ,,20010110,운영중,,,,,,,72.0,0.0,0.0,3190000200100003,운영,37.4929218294824,126.910397720888
3494,대방2차현대아파트경로당,서울특별시 동작구 대방동 506번지 ,,20000718,운영중,,,,,,,30.0,0.0,0.0,3190000200000016,운영,37.5107716956651,126.931307528779
3493,아이파크상도동경로당,서울특별시 동작구 상도동 416번지 ,,20041203,운영중,,,,,,,43.0,0.0,1.0,3190000200400048,운영,37.5007519286776,126.942703362893
3492,우리유앤미아파트경로당,서울특별시 동작구 흑석동 329번지 ,,20041029,운영중,,,,,,,0.0,0.0,25.0,3190000200400041,운영,37.5007119974567,126.959671180415
3491,대방2차e편한세상아파트경로당,서울특별시 동작구 대방동 507번지 ,,20040823,운영중,,,,,,,0.0,0.0,1.0,3190000200400035,운영,37.5120625386823,126.930954354311
3490,현진에버빌아파트경로당,서울특별시 동작구 신대방동 716번지 ,,20040723,운영중,,,,,,,0.0,0.0,1.0,3190000200400029,운영,37.4859483161376,126.907034011231
3489,쌍용스윗닷홈아파트경로당,서울특별시 동작구 상도동 ,,20040608,운영중,,,,,,,0.0,0.0,1.0,3190000200400022,운영,37.4985163075707,126.939014238644
3487,보라매롯데낙천대경로당,서울특별시 동작구 신대방동 713번지 ,,20040422,운영중,,,,,,,0.0,0.0,1.0,3190000200400016,운영,37.4943314525612,126.913661930354
3486,래미안상도2차아파트경로당,서울특별시 동작구 상도동 421번지 ,,20040506,운영중,,,,,,,20.0,0.0,1.0,3190000200400013,운영,37.4980563380301,126.958276440435
3485,중앙하이츠아파트경로당,서울특별시 동작구 상도1동 ,,20040506,운영중,,,,,,,0.0,0.0,1.0,3190000200400012,운영,37.50324263284,126.94974984805
3484,대방1차e-편한세상경로당,서울특별시 동작구 대방동 508번지 ,,20040426,운영중,,,,,,,0.0,0.0,1.0,3190000200400009,운영,37.5121392075598,126.928967882525
3483,삼익그린뷰아파트경로당,서울특별시 동작구 사당동 1150번지 ,,20040213,운영중,,,,,,,20.0,0.0,20.0,3190000200400002,운영,37.4772989539337,126.969270524011
3482,삼익아파트 경로당,서울특별시 동작구 노량진동 330번지 ,,20030709,운영중,,,,,,,20.0,0.0,25.0,3190000200300037,운영,37.5109285831918,126.945132342442
3481,동작삼성래미안,서울특별시 동작구 사당동 1133번지 ,,20030827,운영중,,,,,,,20.0,0.0,69.0,3190000200300036,운영,37.4890992307068,126.970474216959
3480,경향렉스빌아파트경로당,서울특별시 동작구 상도동 445번지 ,,20030320,운영중,,,,,,,30.0,0.0,1.0,3190000200300035,운영,37.4952970416671,126.941935290017
3479,삼성래미안1차아파트경로당,서울특별시 동작구 상도동 450번지 ,,20030625,운영중,,,,,,,0.0,0.0,1.0,3190000200300033,운영,37.5047906409576,126.933985374094
3478,경남아파트,서울특별시 동작구 신대방동 712번지 ,,20031217,운영중,,,,,,,72.0,0.0,72.0,3190000200300031,운영,37.4894876099441,126.908593434869
3477,삼환아파트경로당,서울특별시 도봉구 도봉동 87번지 ,,19880301,운영중,,,,,,,44.0,0.0,0.0,3090000198800007,운영,37.6810593866472,127.04884839583
3476,가든아파트경로당,서울특별시 도봉구 도봉동 555번지 ,,19880201,운영중,,,,,,,39.0,0.0,0.0,3090000198800006,운영,37.6865526246139,127.041630978619
3475,삼익세라믹아파트경로당,서울특별시 도봉구 방학동 274번지 ,,19880401,운영중,,,,,,,41.0,0.0,0.0,3090000198800005,운영,37.6611236514876,127.034044277256
3474,쌍문3동경로당,서울특별시 도봉구 쌍문동 138-40번지 ,,19880901,운영중,,,,,,,48.0,0.0,0.0,3090000198800004,운영,37.6505587984868,127.032209489115
3473,경남아파트경로당,서울특별시 도봉구 쌍문동 73번지 ,,19880401,운영중,,,,,,,37.0,0.0,0.0,3090000198800003,운영,37.6548047423787,127.035145507637
3472,대웅아파트경로당,서울특별시 도봉구 쌍문동 13-2번지 ,,19880801,운영중,,,,,,,26.0,0.0,0.0,3090000198800002,운영,37.6599075567277,127.035703351898
3471,쌍문3동경로당,서울특별시 도봉구 쌍문동 138-40번지 ,,19880901,운영중,,,,,,,48.0,0.0,0.0,3090000198800001,운영,37.6505587984868,127.032209489115
3470,상아1차아파트경로당,서울특별시 도봉구 창동 299번지 ,,19871101,운영중,,,,,,,31.0,0.0,0.0,3090000198700006,운영,37.6540244978375,127.042266004364
3469,신우경로당,서울특별시 도봉구 방학동 317-10번지 ,,19871201,운영중,,,,,,,40.0,0.0,0.0,3090000198700005,운영,37.6652426854579,127.032704781347
3468,신동아1차아파트경로당,서울특별시 도봉구 방학동 272번지 ,,19871001,운영중,,,,,,,121.0,0.0,0.0,3090000198700004,운영,37.6609238743742,127.029468581348
3467,삼익아파트경로당,서울특별시 도봉구 쌍문동 56번지 ,,19871201,운영중,,,,,,,52.0,0.0,0.0,3090000198700003,운영,37.6575242550096,127.034882395018
3466,동익아파트경로당,서울특별시 도봉구 쌍문동 285-5번지 ,,19870801,운영중,,,,,,,27.0,0.0,0.0,3090000198700002,운영,37.6512628099218,127.024824026691
3465,창5동경로당,서울특별시 도봉구 창동 254-17번지 ,,19861001,운영중,,,,,,,47.0,0.0,0.0,3090000198600002,운영,37.6541187745711,127.045329290097
3464,방학경로당,서울특별시 도봉구 방학동 393-5번지 ,,19861001,운영중,,,,,,,38.0,0.0,0.0,3090000198600001,운영,37.6705946501603,127.03219162325
3463,도봉산경로당,서울특별시 도봉구 도봉동 286-1번지 ,,19850501,운영중,,,,,,,42.0,0.0,0.0,3090000198500001,운영,37.6888956549124,127.042781465775
3462,창3동경로당,서울특별시 도봉구 창동 521-17번지 ,,19831201,운영중,,,,,,,40.0,0.0,0.0,3090000198300002,운영,37.6348112779155,127.040224558032
3461,도봉2동경로당,서울특별시 도봉구 도봉동 622-76번지 ,,19821001,운영중,,,,,,,28.0,0.0,0.0,3090000198200005,운영,37.6704467892372,127.044428130418
3460,안골경로당,서울특별시 도봉구 도봉동 349번지 ,,19820901,운영중,,,,,,,0.0,0.0,0.0,3090000198200004,운영,37.6902299188033,127.041244488275
3459,원당경로당,서울특별시 도봉구 방학동 564번지 ,,19820901,운영중,,,,,,,41.0,0.0,0.0,3090000198200003,운영,37.6612284869628,127.023032251511
3458,두산화성8단지아파트 경로당,서울특별시 중랑구 신내동 656번지 ,,19951222,운영중,,,,,,,20.0,0.0,1.0,3060000199500024,운영,37.6136323565234,127.095137479055
3456,신내대림두산아파트 경로당,서울특별시 중랑구 묵동 20번지 ,,19951204,운영중,,,,,,,20.0,0.0,1.0,3060000199500022,운영,37.6160515822467,127.088201260977
3455,제2차두산아파트 경로당,서울특별시 중랑구 면목동 1511번지 ,,19950403,운영중,,,,,,,20.0,0.0,1.0,3060000199500021,운영,37.5797311516001,127.083048887966
3454,두산아파트 경로당,서울특별시 중랑구 면목동 1510번지 ,,19950403,운영중,,,,,,,20.0,0.0,0.0,3060000199500020,운영,37.5805528586606,127.083558345922
3453,동성아파트경로당,서울특별시 중랑구 신내동 397번지 ,,19930205,운영중,,,,,,,20.0,0.0,1.0,3060000199300005,운영,37.6091161460678,127.097679388152
3451,면목두산1차아파트경로당,서울특별시 중랑구 면목동 1500번지 ,,19930210,운영중,,,,,,,20.0,0.0,1.0,3060000199300003,운영,37.5816188867372,127.083977859107
3450,성원아파트경로당,서울특별시 중랑구 신내동 783번지 ,,19940929,운영중,,,,,,,41.0,0.0,41.0,3060000199300001,운영,37.6049590200548,127.094533350571
3449,용마금호타운아파트 경로당,서울특별시 중랑구 면목동 494번지 ,,19921223,운영중,,,,,,,20.0,0.0,1.0,3060000199200010,운영,37.5827673646121,127.094265154541
3447,묵2동 한양경로당,서울특별시 중랑구 묵동 237-50번지 ,,19761227,운영중,,,,,,,58.0,0.0,1.0,3060000198800001,운영,37.6121475605403,127.075388280663
3446,용마산경로당,서울특별시 중랑구 면목동 469-9번지 ,,19860110,운영중,,,,,,,0.0,0.0,1.0,3060000198600001,운영,37.5811622710348,127.093097158003
3445,경성경로당,서울특별시 중랑구 면목동 511-2번지 ,,19851121,운영중,,,,,,,0.0,0.0,1.0,3060000198500002,운영,37.5847885240526,127.096100245178
3444,봉화경로당,서울특별시 중랑구 중화동 309-36번지 ,,19741031,운영중,,,,,,,0.0,0.0,1.0,3060000197400001,운영,37.6035099186733,127.076006946615
3443,용마경로당,서울특별시 중랑구 면목동 619-7번지 ,,19700630,운영중,,,,,,,20.0,0.0,1.0,3060000197000001,운영,37.5788360602412,127.088443421248
3442,신내11단지아파트 경로당,서울특별시 중랑구 신내동 661번지 ,,19960313,운영중,,,,,,,38.0,0.0,1.0,1111111111111111,운영,37.6075380713052,127.094008632781
3441,면목7동 구립경로당,서울특별시 중랑구 면목동 351번지 ,,19871224,운영중,,,,,,,58.0,0.0,1.0,1,운영,37.5768712941771,127.084337615615
3440,면목성원아파트경로당,서울특별시 중랑구 면목동 1515번지 ,,20040105,운영중,,,,,,,41.0,0.0,41.0,3060000200400007,운영,37.5774850852518,127.090731767812
3439,신내6단지아파트경로당,서울특별시 중랑구 신내동 650번지 ,,20040105,운영중,,,,,,,0.0,0.0,0.0,3060000200400006,운영,37.6152619825876,127.091014257029
3438,석탑아파트경로당,서울특별시 중랑구 신내동 787번지 ,,19970131,운영중,,,,,,,0.0,0.0,0.0,3060000200400005,운영,37.6037044985882,127.101142860377
3437,신내건영1차아파트경로당,서울특별시 중랑구 상봉동 1번지 ,,20040105,운영중,,,,,,,0.0,0.0,0.0,3060000200400004,운영,37.6039982711767,127.093545075406
3436,늘푸른동아아파트경로당,서울특별시 중랑구 면목동 715번지 ,,20040105,운영중,,,,,,,72.0,0.0,0.0,3060000200400002,운영,37.5728763501551,127.080633631046
3435,신내7차동성아파트경로당,서울특별시 중랑구 신내동 797번지 ,,20031110,운영중,,,,,,,0.0,0.0,0.0,3060000200300018,운영,37.6060544878653,127.097141297689
3434,신내구립경로당,서울특별시 중랑구 신내동 494-26번지 ,,20031126,운영중,,,,,,,0.0,0.0,0.0,3060000200300017,운영,37.6001244937377,127.09795062068
3433,햇님경로당,서울특별시 중랑구 망우동 474-11번지 ,,20031008,운영중,,,,,,,30.0,0.0,30.0,3060000200300014,운영,37.5935800952783,127.095148632611
3432,묵2동극동늘푸른아파트경로당,서울특별시 중랑구 묵동 ,,20031008,운영중,,,,,,,30.0,0.0,30.0,3060000200300013,운영,37.6123807746798,127.079182031593
3431,신원금호아파트 경로당,서울특별시 중랑구 망우동 573번지 ,,20021101,운영중,,,,,,,20.0,0.0,1.0,3060000200200032,운영,37.5999764620416,127.108459166081
3430,세방아파트 경로당,서울특별시 중랑구 묵동 383번지 ,,20020110,운영중,,,,,,,20.0,0.0,1.0,3060000200200031,운영,37.6154121957482,127.083558941061
3429,안수경로당,서울특별시 중랑구 면목동 543-56번지 ,,20010108,운영중,,,,,,,90.0,0.0,1.0,3060000200100018,운영,37.5863601662108,127.086249399043
3428,샘터경로당,서울특별시 중랑구 면목동 389-15번지 ,,20001228,운영중,,,,,,,20.0,0.0,1.0,3060000200000031,운영,37.5726260004622,127.082277920846
3427,동부아파트경로당,서울특별시 중랑구 상봉동 495호,,19990429,운영중,,,,,,,31.0,0.0,0.0,3060000199900031,운영,37.6020167434299,127.093633868763
3426,안산경로당,서울특별시 중랑구 망우동 461-32번지 ,,19981013,운영중,,,,,,,0.0,0.0,1.0,3060000199800041,운영,37.5957453252052,127.098158893077
3425,신우아파트경로당,서울특별시 중랑구 면목동 1518번지 ,,19980530,운영중,,,,,,,22.0,0.0,0.0,3060000199800039,운영,37.5804759981669,127.079255215388
